date,city,state,aqi,pm25,pm10,no2,so2,co,category,year,month
2024-12-30,Ahmedabad,Gujarat,115.0,56.0,82.3,10.5,5.4,4.72,Moderate,2024,2024-12
2024-12-31,Ahmedabad,Gujarat,179.4,79.3,122.1,31.5,13.2,5.92,Moderate,2024,2024-12
2025-01-01,Ahmedabad,Gujarat,104.9,48.8,92.5,20.7,4.8,5.41,Moderate,2025,2025-01
2025-01-02,Ahmedabad,Gujarat,85.5,46.5,62.8,9.6,3.0,4.67,Satisfactory,2025,2025-01
2025-01-03,Ahmedabad,Gujarat,108.5,64.1,62.9,17.3,4.1,4.98,Moderate,2025,2025-01
2025-01-04,Ahmedabad,Gujarat,107.2,49.7,93.0,18.0,5.4,5.78,Moderate,2025,2025-01
2025-01-05,Ahmedabad,Gujarat,116.6,70.1,85.3,9.9,6.5,5.78,Moderate,2025,2025-01
2025-01-06,Ahmedabad,Gujarat,107.0,48.0,59.4,17.8,4.0,5.24,Moderate,2025,2025-01
2025-01-07,Ahmedabad,Gujarat,108.1,47.2,102.4,15.5,3.5,5.5,Moderate,2025,2025-01
2025-01-08,Ahmedabad,Gujarat,136.0,82.7,102.9,24.0,6.1,6.61,Moderate,2025,2025-01
2025-01-09,Ahmedabad,Gujarat,89.4,36.1,81.1,9.3,4.0,5.22,Satisfactory,2025,2025-01
2025-01-10,Ahmedabad,Gujarat,103.7,53.8,97.7,16.9,3.7,5.18,Moderate,2025,2025-01
2025-01-11,Ahmedabad,Gujarat,100.9,48.7,95.5,15.7,5.7,4.27,Moderate,2025,2025-01
2025-01-12,Ahmedabad,Gujarat,130.1,51.9,78.4,15.1,7.0,4.22,Moderate,2025,2025-01
2025-01-13,Ahmedabad,Gujarat,122.5,52.9,112.7,10.3,9.4,6.9,Moderate,2025,2025-01
2025-01-14,Ahmedabad,Gujarat,128.3,58.6,92.9,14.6,4.1,2.94,Moderate,2025,2025-01
2025-01-15,Ahmedabad,Gujarat,114.4,44.0,87.0,17.6,5.2,6.07,Moderate,2025,2025-01
2025-01-16,Ahmedabad,Gujarat,108.6,59.8,81.8,15.0,4.1,3.7,Moderate,2025,2025-01
2025-01-17,Ahmedabad,Gujarat,105.6,64.4,72.4,15.9,3.5,2.38,Moderate,2025,2025-01
2025-01-18,Ahmedabad,Gujarat,138.2,64.9,85.9,23.3,5.1,6.46,Moderate,2025,2025-01
2025-01-19,Ahmedabad,Gujarat,90.5,55.2,66.8,9.4,6.5,3.64,Satisfactory,2025,2025-01
2025-01-20,Ahmedabad,Gujarat,113.5,54.9,90.5,11.4,5.6,4.97,Moderate,2025,2025-01
2025-01-21,Ahmedabad,Gujarat,116.2,60.6,91.2,19.7,4.1,2.67,Moderate,2025,2025-01
2025-01-22,Ahmedabad,Gujarat,116.2,45.9,74.3,12.8,7.2,4.19,Moderate,2025,2025-01
2025-01-23,Ahmedabad,Gujarat,103.9,44.4,75.8,16.9,7.2,2.59,Moderate,2025,2025-01
2025-01-24,Ahmedabad,Gujarat,123.7,60.9,74.8,21.2,4.2,6.91,Moderate,2025,2025-01
2025-01-25,Ahmedabad,Gujarat,128.9,72.9,109.1,22.0,4.3,7.68,Moderate,2025,2025-01
2025-01-26,Ahmedabad,Gujarat,110.9,61.3,93.8,19.9,4.7,3.87,Moderate,2025,2025-01
2025-01-27,Ahmedabad,Gujarat,127.4,72.9,109.3,18.2,6.3,7.48,Moderate,2025,2025-01
2025-01-28,Ahmedabad,Gujarat,131.9,63.2,88.9,20.7,9.3,7.82,Moderate,2025,2025-01
2025-01-29,Ahmedabad,Gujarat,103.7,43.1,93.3,14.8,3.7,5.37,Moderate,2025,2025-01
2025-01-30,Ahmedabad,Gujarat,122.8,51.3,102.4,14.3,5.3,2.7,Moderate,2025,2025-01
2025-01-31,Ahmedabad,Gujarat,104.9,52.0,74.2,9.2,4.3,4.14,Moderate,2025,2025-01
2025-02-01,Ahmedabad,Gujarat,70.1,42.7,65.6,7.2,4.0,3.7,Satisfactory,2025,2025-02
2025-02-02,Ahmedabad,Gujarat,112.9,65.2,93.0,15.4,5.7,5.9,Moderate,2025,2025-02
2025-02-03,Ahmedabad,Gujarat,101.5,52.4,89.6,12.7,5.8,3.16,Moderate,2025,2025-02
2025-02-04,Ahmedabad,Gujarat,85.7,49.8,74.0,15.3,2.8,3.38,Satisfactory,2025,2025-02
2025-02-05,Ahmedabad,Gujarat,112.9,51.3,97.0,9.9,6.3,2.82,Moderate,2025,2025-02
2025-02-06,Ahmedabad,Gujarat,94.8,48.7,75.2,12.8,4.2,2.02,Satisfactory,2025,2025-02
2025-02-07,Ahmedabad,Gujarat,119.4,66.4,108.3,22.9,6.3,5.72,Moderate,2025,2025-02
2025-02-08,Ahmedabad,Gujarat,112.4,53.4,103.2,16.6,7.6,2.31,Moderate,2025,2025-02
2025-02-09,Ahmedabad,Gujarat,130.0,57.4,72.3,22.0,6.1,4.83,Moderate,2025,2025-02
2025-02-10,Ahmedabad,Gujarat,114.2,58.8,67.8,10.6,8.9,3.83,Moderate,2025,2025-02
2025-02-11,Ahmedabad,Gujarat,103.1,47.7,74.2,17.0,6.4,4.1,Moderate,2025,2025-02
2025-02-12,Ahmedabad,Gujarat,88.8,51.1,79.2,13.4,3.2,3.22,Satisfactory,2025,2025-02
2025-02-13,Ahmedabad,Gujarat,98.6,38.0,91.7,16.5,3.7,3.73,Satisfactory,2025,2025-02
2025-02-14,Ahmedabad,Gujarat,109.6,46.7,60.7,13.9,6.8,6.37,Moderate,2025,2025-02
2025-02-15,Ahmedabad,Gujarat,96.2,44.3,73.0,9.9,6.9,2.57,Satisfactory,2025,2025-02
2025-02-16,Ahmedabad,Gujarat,117.7,52.9,92.0,11.2,7.2,6.8,Moderate,2025,2025-02
2025-02-17,Ahmedabad,Gujarat,120.9,58.6,84.1,14.4,7.6,4.92,Moderate,2025,2025-02
2025-02-18,Ahmedabad,Gujarat,115.5,57.0,68.2,18.6,7.7,3.22,Moderate,2025,2025-02
2025-02-19,Ahmedabad,Gujarat,114.0,48.1,83.3,21.1,6.2,6.0,Moderate,2025,2025-02
2025-02-20,Ahmedabad,Gujarat,111.7,48.2,64.3,9.7,8.8,2.97,Moderate,2025,2025-02
2025-02-21,Ahmedabad,Gujarat,101.0,39.4,65.3,14.2,3.6,5.75,Moderate,2025,2025-02
2025-02-22,Ahmedabad,Gujarat,118.7,70.7,72.4,20.0,6.3,7.04,Moderate,2025,2025-02
2025-02-23,Ahmedabad,Gujarat,106.3,47.7,89.3,9.9,6.5,6.16,Moderate,2025,2025-02
2025-02-24,Ahmedabad,Gujarat,97.0,47.4,71.0,13.5,4.9,3.68,Satisfactory,2025,2025-02
2025-02-25,Ahmedabad,Gujarat,107.9,44.0,71.7,11.4,6.2,2.17,Moderate,2025,2025-02
2025-02-26,Ahmedabad,Gujarat,106.9,64.2,81.5,20.0,5.0,2.78,Moderate,2025,2025-02
2025-02-27,Ahmedabad,Gujarat,105.0,40.9,90.6,18.4,6.8,5.86,Moderate,2025,2025-02
2025-02-28,Ahmedabad,Gujarat,86.7,44.4,64.3,12.4,3.4,3.51,Satisfactory,2025,2025-02
2025-03-01,Ahmedabad,Gujarat,125.1,58.0,73.4,19.0,8.7,7.35,Moderate,2025,2025-03
2025-03-02,Ahmedabad,Gujarat,105.9,42.5,89.8,16.0,3.3,5.16,Moderate,2025,2025-03
2025-03-03,Ahmedabad,Gujarat,116.2,47.5,106.7,21.8,8.7,4.0,Moderate,2025,2025-03
2025-03-04,Ahmedabad,Gujarat,118.7,59.1,70.7,10.2,3.9,5.07,Moderate,2025,2025-03
2025-03-05,Ahmedabad,Gujarat,113.8,59.4,103.9,21.2,7.5,6.0,Moderate,2025,2025-03
2025-03-06,Ahmedabad,Gujarat,76.3,29.1,42.5,10.3,4.8,3.95,Satisfactory,2025,2025-03
2025-03-07,Ahmedabad,Gujarat,112.3,64.7,66.4,14.9,9.0,4.09,Moderate,2025,2025-03
2025-03-08,Ahmedabad,Gujarat,101.0,47.8,67.4,14.0,6.7,2.21,Moderate,2025,2025-03
2025-03-09,Ahmedabad,Gujarat,100.6,39.9,89.0,19.6,4.5,4.17,Moderate,2025,2025-03
2025-03-10,Ahmedabad,Gujarat,89.1,40.2,62.5,12.2,6.2,2.31,Satisfactory,2025,2025-03
2025-03-11,Ahmedabad,Gujarat,96.3,37.8,77.7,9.9,5.0,4.57,Satisfactory,2025,2025-03
2025-03-12,Ahmedabad,Gujarat,95.4,46.5,87.0,16.4,4.2,2.41,Satisfactory,2025,2025-03
2025-03-13,Ahmedabad,Gujarat,98.9,46.6,86.4,8.0,5.2,4.8,Satisfactory,2025,2025-03
2025-03-14,Ahmedabad,Gujarat,115.0,67.1,104.0,15.6,8.3,2.46,Moderate,2025,2025-03
2025-03-15,Ahmedabad,Gujarat,109.8,41.8,83.4,14.2,4.0,5.21,Moderate,2025,2025-03
2025-03-16,Ahmedabad,Gujarat,90.9,49.7,76.4,15.6,4.2,5.43,Satisfactory,2025,2025-03
2025-03-17,Ahmedabad,Gujarat,105.2,64.5,67.3,11.9,6.2,5.39,Moderate,2025,2025-03
2025-03-18,Ahmedabad,Gujarat,93.4,42.9,82.6,10.2,6.9,2.81,Satisfactory,2025,2025-03
2025-03-19,Ahmedabad,Gujarat,79.6,36.4,55.1,11.1,5.8,4.01,Satisfactory,2025,2025-03
2025-03-20,Ahmedabad,Gujarat,120.8,58.9,80.1,22.0,8.9,4.61,Moderate,2025,2025-03
2025-03-21,Ahmedabad,Gujarat,88.1,36.6,59.8,14.3,6.0,4.76,Satisfactory,2025,2025-03
2025-03-22,Ahmedabad,Gujarat,123.3,47.4,91.8,13.9,7.9,3.68,Moderate,2025,2025-03
2025-03-23,Ahmedabad,Gujarat,127.3,71.9,83.8,11.5,5.2,5.6,Moderate,2025,2025-03
2025-03-24,Ahmedabad,Gujarat,110.0,42.9,67.5,21.9,5.4,4.39,Moderate,2025,2025-03
2025-03-25,Ahmedabad,Gujarat,102.5,47.0,78.1,14.7,8.0,3.15,Moderate,2025,2025-03
2025-03-26,Ahmedabad,Gujarat,100.1,51.8,70.4,13.1,3.3,4.76,Moderate,2025,2025-03
2025-03-27,Ahmedabad,Gujarat,100.0,48.4,73.8,12.5,4.2,3.8,Satisfactory,2025,2025-03
2025-03-28,Ahmedabad,Gujarat,81.8,32.0,52.9,14.2,5.9,3.97,Satisfactory,2025,2025-03
2025-03-29,Ahmedabad,Gujarat,119.0,48.9,90.4,11.2,8.2,4.86,Moderate,2025,2025-03
2025-03-30,Ahmedabad,Gujarat,109.3,62.8,95.1,14.9,6.0,2.31,Moderate,2025,2025-03
2025-03-31,Ahmedabad,Gujarat,131.5,57.4,124.3,25.9,5.8,6.38,Moderate,2025,2025-03
2025-04-01,Ahmedabad,Gujarat,101.4,39.3,82.8,15.7,7.2,3.26,Moderate,2025,2025-04
2025-04-02,Ahmedabad,Gujarat,92.6,48.9,78.0,18.2,3.3,3.01,Satisfactory,2025,2025-04
2025-04-03,Ahmedabad,Gujarat,127.3,72.2,90.9,20.5,4.7,6.16,Moderate,2025,2025-04
2025-04-04,Ahmedabad,Gujarat,110.1,62.0,99.3,19.8,4.0,5.48,Moderate,2025,2025-04
2025-04-05,Ahmedabad,Gujarat,123.0,60.0,84.1,22.8,7.1,4.93,Moderate,2025,2025-04
2025-04-06,Ahmedabad,Gujarat,101.4,59.4,60.0,17.6,3.9,2.94,Moderate,2025,2025-04
2025-04-07,Ahmedabad,Gujarat,118.7,50.2,76.6,19.9,7.5,3.47,Moderate,2025,2025-04
2025-04-08,Ahmedabad,Gujarat,90.3,43.3,63.3,8.8,6.5,4.89,Satisfactory,2025,2025-04
2025-04-09,Ahmedabad,Gujarat,93.4,37.9,61.3,15.7,6.9,2.13,Satisfactory,2025,2025-04
2025-04-10,Ahmedabad,Gujarat,95.0,57.3,65.7,15.0,3.7,3.12,Satisfactory,2025,2025-04
2025-04-11,Ahmedabad,Gujarat,98.1,54.9,92.2,19.5,6.9,5.29,Satisfactory,2025,2025-04
2025-04-12,Ahmedabad,Gujarat,106.1,55.1,81.9,19.0,8.1,5.08,Moderate,2025,2025-04
2025-04-13,Ahmedabad,Gujarat,97.5,58.0,60.4,13.7,4.7,3.25,Satisfactory,2025,2025-04
2025-04-14,Ahmedabad,Gujarat,101.3,49.5,77.2,11.5,7.9,4.5,Moderate,2025,2025-04
2025-04-15,Ahmedabad,Gujarat,94.6,36.0,62.2,18.9,7.4,3.95,Satisfactory,2025,2025-04
2025-04-16,Ahmedabad,Gujarat,110.6,60.8,102.0,15.2,8.7,4.6,Moderate,2025,2025-04
2025-04-17,Ahmedabad,Gujarat,99.5,53.2,58.0,15.3,6.8,3.74,Satisfactory,2025,2025-04
2025-04-18,Ahmedabad,Gujarat,61.0,37.4,45.2,5.8,1.9,3.11,Satisfactory,2025,2025-04
2025-04-19,Ahmedabad,Gujarat,98.2,50.2,54.1,12.4,7.4,5.69,Satisfactory,2025,2025-04
2025-04-20,Ahmedabad,Gujarat,98.8,53.9,78.8,17.2,6.4,4.93,Satisfactory,2025,2025-04
2025-04-21,Ahmedabad,Gujarat,96.5,38.4,75.8,16.4,5.6,1.97,Satisfactory,2025,2025-04
2025-04-22,Ahmedabad,Gujarat,112.6,60.6,67.7,9.1,5.9,4.25,Moderate,2025,2025-04
2025-04-23,Ahmedabad,Gujarat,113.9,65.5,70.9,12.9,3.9,4.1,Moderate,2025,2025-04
2025-04-24,Ahmedabad,Gujarat,84.7,37.4,54.4,10.0,4.8,3.18,Satisfactory,2025,2025-04
2025-04-25,Ahmedabad,Gujarat,84.4,33.3,60.8,15.3,3.0,4.87,Satisfactory,2025,2025-04
2025-04-26,Ahmedabad,Gujarat,95.1,49.1,64.4,16.8,6.3,3.69,Satisfactory,2025,2025-04
2025-04-27,Ahmedabad,Gujarat,96.1,49.4,76.2,10.8,3.6,3.37,Satisfactory,2025,2025-04
2025-04-28,Ahmedabad,Gujarat,93.2,47.8,71.4,8.8,2.8,2.2,Satisfactory,2025,2025-04
2025-04-29,Ahmedabad,Gujarat,88.3,34.3,62.7,11.2,3.7,2.53,Satisfactory,2025,2025-04
2025-04-30,Ahmedabad,Gujarat,86.0,37.1,61.3,7.9,6.2,4.05,Satisfactory,2025,2025-04
2025-05-01,Ahmedabad,Gujarat,96.8,45.7,59.1,10.0,3.5,2.56,Satisfactory,2025,2025-05
2025-05-02,Ahmedabad,Gujarat,77.4,45.9,72.3,12.6,5.5,2.34,Satisfactory,2025,2025-05
2025-05-03,Ahmedabad,Gujarat,92.9,50.1,53.2,18.1,5.9,3.03,Satisfactory,2025,2025-05
2025-05-04,Ahmedabad,Gujarat,111.8,49.5,91.3,13.8,5.5,5.57,Moderate,2025,2025-05
2025-05-05,Ahmedabad,Gujarat,95.9,57.4,59.1,10.9,5.2,4.27,Satisfactory,2025,2025-05
2025-05-06,Ahmedabad,Gujarat,120.0,67.7,85.4,10.2,4.8,4.74,Moderate,2025,2025-05
2025-05-07,Ahmedabad,Gujarat,97.5,58.8,75.8,14.0,6.5,2.54,Satisfactory,2025,2025-05
2025-05-08,Ahmedabad,Gujarat,93.7,58.0,84.3,15.1,4.6,3.95,Satisfactory,2025,2025-05
2025-05-09,Ahmedabad,Gujarat,86.0,38.9,70.5,11.2,3.1,2.46,Satisfactory,2025,2025-05
2025-05-10,Ahmedabad,Gujarat,122.6,49.4,107.1,21.9,8.1,5.81,Moderate,2025,2025-05
2025-05-11,Ahmedabad,Gujarat,112.5,49.0,103.2,12.6,4.4,5.12,Moderate,2025,2025-05
2025-05-12,Ahmedabad,Gujarat,108.3,53.1,66.7,21.1,6.0,4.41,Moderate,2025,2025-05
2025-05-13,Ahmedabad,Gujarat,96.9,45.8,85.7,11.1,3.0,3.87,Satisfactory,2025,2025-05
2025-05-14,Ahmedabad,Gujarat,97.0,43.1,82.0,16.8,5.0,5.18,Satisfactory,2025,2025-05
2025-05-15,Ahmedabad,Gujarat,104.5,44.0,72.8,13.4,4.8,3.0,Moderate,2025,2025-05
2025-05-16,Ahmedabad,Gujarat,114.8,56.0,78.0,15.2,8.8,5.07,Moderate,2025,2025-05
2025-05-17,Ahmedabad,Gujarat,116.4,64.7,74.7,10.6,4.0,4.53,Moderate,2025,2025-05
2025-05-18,Ahmedabad,Gujarat,113.4,62.7,103.7,9.8,8.2,5.26,Moderate,2025,2025-05
2025-05-19,Ahmedabad,Gujarat,110.5,46.6,90.9,15.6,5.3,3.31,Moderate,2025,2025-05
2025-05-20,Ahmedabad,Gujarat,76.4,30.5,67.8,11.5,3.7,2.89,Satisfactory,2025,2025-05
2025-05-21,Ahmedabad,Gujarat,96.4,56.6,65.4,12.1,6.6,2.7,Satisfactory,2025,2025-05
2025-05-22,Ahmedabad,Gujarat,88.1,44.0,76.2,17.5,6.3,2.33,Satisfactory,2025,2025-05
2025-05-23,Ahmedabad,Gujarat,127.5,55.3,91.0,21.2,7.1,7.15,Moderate,2025,2025-05
2025-05-24,Ahmedabad,Gujarat,110.0,54.1,61.2,19.0,5.3,3.35,Moderate,2025,2025-05
2025-05-25,Ahmedabad,Gujarat,87.6,37.1,81.3,16.9,3.0,2.57,Satisfactory,2025,2025-05
2025-05-26,Ahmedabad,Gujarat,119.5,57.4,92.9,19.6,9.3,5.85,Moderate,2025,2025-05
2025-05-27,Ahmedabad,Gujarat,116.6,47.4,97.6,10.3,6.4,4.79,Moderate,2025,2025-05
2025-05-28,Ahmedabad,Gujarat,104.8,40.6,64.4,8.9,7.2,2.81,Moderate,2025,2025-05
2025-05-29,Ahmedabad,Gujarat,111.6,43.6,67.5,16.4,6.1,3.33,Moderate,2025,2025-05
2025-05-30,Ahmedabad,Gujarat,95.6,48.2,81.5,12.6,5.5,3.49,Satisfactory,2025,2025-05
2025-05-31,Ahmedabad,Gujarat,70.8,39.9,54.7,12.7,2.3,3.98,Satisfactory,2025,2025-05
2025-06-01,Ahmedabad,Gujarat,113.1,46.8,74.1,22.4,8.8,3.29,Moderate,2025,2025-06
2025-06-02,Ahmedabad,Gujarat,113.1,54.7,69.3,12.6,4.4,2.63,Moderate,2025,2025-06
2025-06-03,Ahmedabad,Gujarat,84.6,52.3,64.0,10.4,6.4,3.79,Satisfactory,2025,2025-06
2025-06-04,Ahmedabad,Gujarat,113.2,46.5,84.8,15.0,7.7,5.4,Moderate,2025,2025-06
2025-06-05,Ahmedabad,Gujarat,98.7,49.8,71.0,9.2,7.4,4.63,Satisfactory,2025,2025-06
2025-06-06,Ahmedabad,Gujarat,73.7,36.3,57.3,7.8,4.2,3.67,Satisfactory,2025,2025-06
2025-06-07,Ahmedabad,Gujarat,83.2,40.8,71.1,14.2,5.6,2.48,Satisfactory,2025,2025-06
2025-06-08,Ahmedabad,Gujarat,147.0,77.7,126.7,21.7,10.1,7.97,Moderate,2025,2025-06
2025-06-09,Ahmedabad,Gujarat,98.6,51.7,65.6,19.0,3.9,3.38,Satisfactory,2025,2025-06
2025-06-10,Ahmedabad,Gujarat,93.2,57.7,58.3,12.5,4.3,4.88,Satisfactory,2025,2025-06
2025-06-11,Ahmedabad,Gujarat,93.9,56.7,63.6,15.9,4.2,2.55,Satisfactory,2025,2025-06
2025-06-12,Ahmedabad,Gujarat,99.2,56.8,56.7,11.9,6.8,4.02,Satisfactory,2025,2025-06
2025-06-13,Ahmedabad,Gujarat,100.1,56.0,61.9,17.7,5.8,4.96,Moderate,2025,2025-06
2025-06-14,Ahmedabad,Gujarat,109.2,47.1,77.3,19.2,8.2,3.17,Moderate,2025,2025-06
2025-06-15,Ahmedabad,Gujarat,103.0,49.6,95.3,19.9,4.6,2.85,Moderate,2025,2025-06
2025-06-16,Ahmedabad,Gujarat,109.0,45.3,80.9,9.9,5.2,2.25,Moderate,2025,2025-06
2025-06-17,Ahmedabad,Gujarat,113.0,55.0,65.5,17.8,8.8,4.35,Moderate,2025,2025-06
2025-06-18,Ahmedabad,Gujarat,102.5,54.3,94.0,13.4,6.5,3.86,Moderate,2025,2025-06
2025-06-19,Ahmedabad,Gujarat,106.5,63.1,80.2,17.1,5.2,6.04,Moderate,2025,2025-06
2025-06-20,Ahmedabad,Gujarat,114.6,61.3,64.0,9.4,7.3,2.82,Moderate,2025,2025-06
2025-06-21,Ahmedabad,Gujarat,92.2,47.0,57.2,10.1,4.8,4.3,Satisfactory,2025,2025-06
2025-06-22,Ahmedabad,Gujarat,123.6,51.6,81.9,13.0,9.0,5.68,Moderate,2025,2025-06
2025-06-23,Ahmedabad,Gujarat,116.1,64.6,107.1,17.6,4.3,5.46,Moderate,2025,2025-06
2025-06-24,Ahmedabad,Gujarat,105.7,45.3,72.8,14.9,4.0,2.2,Moderate,2025,2025-06
2025-06-25,Ahmedabad,Gujarat,120.7,46.3,71.7,21.3,5.5,6.94,Moderate,2025,2025-06
2025-06-26,Ahmedabad,Gujarat,98.7,46.5,85.8,11.0,3.3,5.46,Satisfactory,2025,2025-06
2025-06-27,Ahmedabad,Gujarat,109.3,61.7,60.4,18.6,5.9,4.16,Moderate,2025,2025-06
2025-06-28,Ahmedabad,Gujarat,112.3,57.2,73.9,18.4,5.0,4.75,Moderate,2025,2025-06
2025-06-29,Ahmedabad,Gujarat,112.3,47.8,69.4,9.3,4.1,3.29,Moderate,2025,2025-06
2025-06-30,Ahmedabad,Gujarat,94.1,40.8,64.1,8.1,7.2,2.33,Satisfactory,2025,2025-06
2022-01-01,Jaipur,Rajasthan,136.4,70.0,80.8,14.9,9.4,5.26,Moderate,2022,2022-01
2022-01-02,Jaipur,Rajasthan,161.9,79.3,124.4,21.4,11.4,8.09,Moderate,2022,2022-01
2022-01-03,Jaipur,Rajasthan,147.3,74.3,118.0,27.1,7.9,7.4,Moderate,2022,2022-01
2022-01-04,Jaipur,Rajasthan,121.5,64.5,87.6,21.2,4.3,5.26,Moderate,2022,2022-01
2022-01-05,Jaipur,Rajasthan,104.1,46.1,97.1,12.9,6.1,4.31,Moderate,2022,2022-01
2022-01-06,Jaipur,Rajasthan,144.9,57.2,118.8,20.5,7.1,3.28,Moderate,2022,2022-01
2022-01-07,Jaipur,Rajasthan,141.8,59.8,90.4,14.8,10.6,6.81,Moderate,2022,2022-01
2022-01-08,Jaipur,Rajasthan,125.3,74.1,114.7,24.0,6.8,4.89,Moderate,2022,2022-01
2022-01-09,Jaipur,Rajasthan,122.8,47.3,83.8,20.4,4.4,6.31,Moderate,2022,2022-01
2022-01-10,Jaipur,Rajasthan,147.3,84.8,86.9,13.5,5.9,5.04,Moderate,2022,2022-01
2022-01-11,Jaipur,Rajasthan,109.3,63.9,66.3,17.9,6.3,5.41,Moderate,2022,2022-01
2022-01-12,Jaipur,Rajasthan,180.2,83.3,133.1,15.0,6.5,6.31,Moderate,2022,2022-01
2022-01-13,Jaipur,Rajasthan,116.7,67.5,108.4,17.7,3.8,5.78,Moderate,2022,2022-01
2022-01-14,Jaipur,Rajasthan,130.4,56.3,110.0,17.2,4.3,4.06,Moderate,2022,2022-01
2022-01-15,Jaipur,Rajasthan,157.6,64.9,104.8,14.2,9.6,6.14,Moderate,2022,2022-01
2022-01-16,Jaipur,Rajasthan,122.8,74.1,103.9,21.3,4.7,3.77,Moderate,2022,2022-01
2022-01-17,Jaipur,Rajasthan,125.6,73.9,108.1,10.9,9.1,2.53,Moderate,2022,2022-01
2022-01-18,Jaipur,Rajasthan,131.1,53.4,75.0,18.0,9.1,3.56,Moderate,2022,2022-01
2022-01-19,Jaipur,Rajasthan,120.2,74.3,107.2,20.3,7.2,3.57,Moderate,2022,2022-01
2022-01-20,Jaipur,Rajasthan,140.3,57.3,103.0,18.0,8.9,3.76,Moderate,2022,2022-01
2022-01-21,Jaipur,Rajasthan,160.9,72.7,138.7,21.2,6.1,4.47,Moderate,2022,2022-01
2022-01-22,Jaipur,Rajasthan,140.6,62.8,86.2,20.7,10.9,7.85,Moderate,2022,2022-01
2022-01-23,Jaipur,Rajasthan,144.7,88.1,96.6,27.3,11.6,7.51,Moderate,2022,2022-01
2022-01-24,Jaipur,Rajasthan,124.4,58.9,98.7,15.4,9.9,2.82,Moderate,2022,2022-01
2022-01-25,Jaipur,Rajasthan,125.2,76.4,112.0,23.6,7.5,7.3,Moderate,2022,2022-01
2022-01-26,Jaipur,Rajasthan,146.2,84.0,135.4,16.6,8.3,8.0,Moderate,2022,2022-01
2022-01-27,Jaipur,Rajasthan,153.0,93.9,133.4,18.0,5.5,4.73,Moderate,2022,2022-01
2022-01-28,Jaipur,Rajasthan,136.8,73.7,75.8,14.1,6.3,7.52,Moderate,2022,2022-01
2022-01-29,Jaipur,Rajasthan,109.6,48.0,68.3,16.4,3.6,6.31,Moderate,2022,2022-01
2022-01-30,Jaipur,Rajasthan,134.4,55.0,125.1,23.3,9.6,3.62,Moderate,2022,2022-01
2022-01-31,Jaipur,Rajasthan,147.7,75.9,113.8,14.6,7.5,3.84,Moderate,2022,2022-01
2022-02-01,Jaipur,Rajasthan,135.8,83.3,111.9,11.6,7.3,6.18,Moderate,2022,2022-02
2022-02-02,Jaipur,Rajasthan,131.4,55.5,93.7,20.4,6.3,4.63,Moderate,2022,2022-02
2022-02-03,Jaipur,Rajasthan,115.5,67.3,77.8,18.3,8.4,3.02,Moderate,2022,2022-02
2022-02-04,Jaipur,Rajasthan,147.7,63.7,130.5,13.5,11.0,7.82,Moderate,2022,2022-02
2022-02-05,Jaipur,Rajasthan,130.0,67.1,103.2,15.8,5.2,4.97,Moderate,2022,2022-02
2022-02-06,Jaipur,Rajasthan,122.3,68.3,72.6,15.9,6.3,7.33,Moderate,2022,2022-02
2022-02-07,Jaipur,Rajasthan,148.1,70.2,86.4,13.0,9.6,4.68,Moderate,2022,2022-02
2022-02-08,Jaipur,Rajasthan,125.9,57.8,107.5,16.4,8.4,6.11,Moderate,2022,2022-02
2022-02-09,Jaipur,Rajasthan,145.0,80.2,129.4,26.4,9.2,8.45,Moderate,2022,2022-02
2022-02-10,Jaipur,Rajasthan,120.3,69.3,85.4,15.8,5.2,3.49,Moderate,2022,2022-02
2022-02-11,Jaipur,Rajasthan,118.9,48.2,74.7,17.6,7.8,5.89,Moderate,2022,2022-02
2022-02-12,Jaipur,Rajasthan,137.9,63.3,82.0,26.7,7.9,8.12,Moderate,2022,2022-02
2022-02-13,Jaipur,Rajasthan,123.3,58.5,105.2,11.5,9.0,3.31,Moderate,2022,2022-02
2022-02-14,Jaipur,Rajasthan,97.5,59.5,86.8,17.2,6.9,5.42,Satisfactory,2022,2022-02
2022-02-15,Jaipur,Rajasthan,134.8,79.2,124.2,25.9,6.1,3.88,Moderate,2022,2022-02
2022-02-16,Jaipur,Rajasthan,112.3,48.4,96.5,17.7,7.0,6.52,Moderate,2022,2022-02
2022-02-17,Jaipur,Rajasthan,132.2,71.4,95.5,15.0,6.2,4.11,Moderate,2022,2022-02
2022-02-18,Jaipur,Rajasthan,135.2,71.6,123.2,15.1,8.0,2.87,Moderate,2022,2022-02
2022-02-19,Jaipur,Rajasthan,139.2,82.7,101.5,14.1,5.8,7.51,Moderate,2022,2022-02
2022-02-20,Jaipur,Rajasthan,104.2,47.9,74.3,15.2,6.2,3.95,Moderate,2022,2022-02
2022-02-21,Jaipur,Rajasthan,115.2,56.1,76.5,14.5,6.1,5.06,Moderate,2022,2022-02
2022-02-22,Jaipur,Rajasthan,132.7,72.1,88.8,17.9,10.3,2.76,Moderate,2022,2022-02
2022-02-23,Jaipur,Rajasthan,118.3,68.0,89.3,18.2,7.6,4.52,Moderate,2022,2022-02
2022-02-24,Jaipur,Rajasthan,133.4,65.0,100.0,23.8,4.1,7.28,Moderate,2022,2022-02
2022-02-25,Jaipur,Rajasthan,153.6,60.1,122.3,18.4,9.8,3.6,Moderate,2022,2022-02
